user,product,images,content,score,total,like,dislike
유영*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/99/16/image1/thumbnail_661725d6787a1c7a.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/99/16/image1/thumbnail_661725d6787a1c7a.jpg']",트루 디멘션 래디언스 밤 하나만 살 수 있다면무조건 클리어 추천합니다!왜냐하면 제일 자연스러운 광이 나면서누구나 써도 예쁘게 연출할 수 있을것같아용~, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],안쓰다가 쓰니 이거 없음 안되겠어요ㅎㅎ(2020-08-19 23:17:40 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],촉촉하고 좋아요 ㅎ 만족입니다 !(2020-08-19 15:45:21 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],진짜 예쁨.ㅋㅋ 엄청 네츄럴 하게 예쁨(2020-08-19 11:32:39 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],잃어버려서ㅠ재구매함.(2020-08-17 10:32:22 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
윤나*,트루 디멘션 래디언스 밤 클리어,[],톡톡 두들겨주면 물광입니당 굿굿!!!!, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],자연스러운 광택으로 촉촉해보여요 다들 피부에 뭘했냐고 묻네요~(2020-08-13 16:06:02 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],자연스럽게 광내기 좋아요 가을부터 쓰는게 좋겠어요(2020-08-11 14:21:29 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],촉촉하고 예뻐요 또규매할래요(2020-08-09 19:11:50 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],잃어버려서ㅠ재구매함.(2020-08-17 10:32:22 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
윤나*,트루 디멘션 래디언스 밤 클리어,[],톡톡 두들겨주면 물광입니당 굿굿!!!!, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],자연스러운 광택으로 촉촉해보여요 다들 피부에 뭘했냐고 묻네요~(2020-08-13 16:06:02 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],자연스럽게 광내기 좋아요 가을부터 쓰는게 좋겠어요(2020-08-11 14:21:29 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],촉촉하고 예뻐요 또규매할래요(2020-08-09 19:11:50 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족음 좋은거 가태요 ㅎ(2020-08-06 13:50:39 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족진짜 광나요... 촉촉해져서 좋고 ㅠㅠ(2020-08-06 01:06:57 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박소*,트루 디멘션 래디언스 밤 클리어,[],정말  말이 필요 없습니다.강추입니다  립스틱도 여러개 살가 생각중입니다. 이 고급스러움 어떵케 표현할가요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/15/image1/thumbnail_b76b53e07cecc235.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/15/image1/thumbnail_b76b53e07cecc235.jpg']",다운레이 색상을 쓰고 있는데 너무 마음에 들어서 클리어색상도 구매했습니다~^^(2020-08-05 22:27:54 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/96/95/image1/thumbnail_eceaf1baf73e1bab.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/96/95/image1/thumbnail_eceaf1baf73e1bab.jpg']",반딱반딱하게 은은하게 빛이나서 좋아요~(2020-08-05 08:28:15 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족음 좋은거 가태요 ㅎ(2020-08-06 13:50:39 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족진짜 광나요... 촉촉해져서 좋고 ㅠㅠ(2020-08-06 01:06:57 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박소*,트루 디멘션 래디언스 밤 클리어,[],정말  말이 필요 없습니다.강추입니다  립스틱도 여러개 살가 생각중입니다. 이 고급스러움 어떵케 표현할가요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/15/image1/thumbnail_b76b53e07cecc235.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/15/image1/thumbnail_b76b53e07cecc235.jpg']",다운레이 색상을 쓰고 있는데 너무 마음에 들어서 클리어색상도 구매했습니다~^^(2020-08-05 22:27:54 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/96/95/image1/thumbnail_eceaf1baf73e1bab.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/96/95/image1/thumbnail_eceaf1baf73e1bab.jpg']",반딱반딱하게 은은하게 빛이나서 좋아요~(2020-08-05 08:28:15 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박모*,트루 디멘션 래디언스 밤 클리어,[],"처음에는 어색했는데, 썬크림위에 쓱쓱 발라주니 아주 좋네요.", 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족화장을 한듯 안한듯 예뻐요(2020-08-02 15:13:47 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족피부가 화사해보여요 배송도 엄청빨랐습니다(2020-07-30 10:07:52 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,[],만족여름철에는 잘 손이 안가게 되는데 나머지 계절에는 잘 사용할거 같아요(2020-07-27 09:55:52 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 클리어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/94/69/image1/thumbnail_b4c35eb44a8306c5.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/94/69/image1/thumbnail_b4c35eb44a8306c5.jpg']",촉촉하고 자연스러운 광이에요 ㅎㅎ(2020-07-23 18:50:05 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],굉장히 연하고 자연스러워요 다른 색상도 구매하고싶음(2020-08-19 14:46:55 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/37/image1/thumbnail_c4cadec7eca4c973.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/37/image1/thumbnail_c4cadec7eca4c973.jpg']",너무 예쁘게 잘발려용 ㅎㅎ 이런 색입니다(2020-08-15 07:51:41 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/19/image1/thumbnail_582d3c0e6a454283.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/19/image1/thumbnail_582d3c0e6a454283.jpg']",한번 얼굴에 스윽해도 컬러 잘나오는데욧?! 잘말린 감이랑 무화과 섞은너낌 얼굴에 광이돕니다 뭘발라서 끈적 느낌보다 원래 내얼굴 광돌아서 아유 머리카락 붙어 이런느낌(2020-08-12 09:31:49 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],다음에 다른색으로 또 사려구요..너무 예뻐요ㅠ(2020-08-09 11:06:49 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
박모*,트루 디멘션 래디언스 밤 다운 레이,[],"치크에 사용하고 있는데, 색상 아주 마음에 듭니다.",- 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],굉장히 연하고 자연스러워요 다른 색상도 구매하고싶음(2020-08-19 14:46:55 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/37/image1/thumbnail_c4cadec7eca4c973.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/37/image1/thumbnail_c4cadec7eca4c973.jpg']",너무 예쁘게 잘발려용 ㅎㅎ 이런 색입니다(2020-08-15 07:51:41 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/19/image1/thumbnail_582d3c0e6a454283.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/19/image1/thumbnail_582d3c0e6a454283.jpg']",한번 얼굴에 스윽해도 컬러 잘나오는데욧?! 잘말린 감이랑 무화과 섞은너낌 얼굴에 광이돕니다 뭘발라서 끈적 느낌보다 원래 내얼굴 광돌아서 아유 머리카락 붙어 이런느낌(2020-08-12 09:31:49 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],다음에 다른색으로 또 사려구요..너무 예뻐요ㅠ(2020-08-09 11:06:49 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박모*,트루 디멘션 래디언스 밤 다운 레이,[],"치크에 사용하고 있는데, 색상 아주 마음에 듭니다.", 아주 좋아요,0,0,0
TRAN THI NGOC QUYE*,트루 디멘션 래디언스 밤 다운 레이,[],best item, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족너무 만족합니다 평소 윤광메이크업 좋아하는데 은은한 광이 너무 과하지않게 발림성까지 좋아 고급스럽게 연출되요 너무 만족스럽고 립으로도 밑에 살짝 깔아주는 걸로 사용하는데 컬러도 괜찮았어요 레이어드해서 사용하니까 더 예뿌더라구요(2020-07-20 10:45:09 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족하나주문해서 사용중인데 너무좋아서 재주문햇어요(2020-07-20 07:49:52 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족맘에들어요 간편하고 자연스런 화장에 딱이예요(2020-07-17 19:00:46 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이민*,트루 디멘션 래디언스 밤 다운 레이,[],이거 너무 좋아요! 진짜 데일리템 중에 데일리템. 저는 그냥 들고다니면서 위에 덧바르면서 다닐정도로 너무 좋아요! 색이 많이 보이진 않지만 색상도 이뻐요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족잘 쓰고 있어요 좋아요(2020-07-11 14:50:57 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족잘받았습니다 포장이 좋네요(2020-07-08 23:29:40 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
권명*,트루 디멘션 래디언스 밤 다운 레이,[],아주 좋아요 배송도 빠르고 좋네요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족언니꺼 써보고 구매했어요 좋아요(2020-07-03 13:16:13 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
문경*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/47/image1/thumbnail_727ccf171b37b199.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/47/image2/thumbnail_3b12df8f30fcd96c.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/47/image1/thumbnail_727ccf171b37b199.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/47/image2/thumbnail_3b12df8f30fcd96c.jpg']","다운레이를 사기위한 여정🧚🏻‍♂️으로 시코르를 열심히 헤맸어요.! 시코르에서도 힌스 앞만 북적북적 테스트 해보려고 기다려서 했다구요?!사실 마스크를 쓰는 요즘이라 화장품을 안산지 좀 됐구, 기초만 신경썼오요? 근데 오거는 친구의 테스트를 보는 순간 저도 안살수가 없었어요?무겁지 않고, 답답하지 않게 촉촉한 반짝임과 자연스러운 혈색이 정말 매력적이에요! 다른 컬러도 너무 탐났지만, 웜톤피부에 자연스럽긴 다운레이가 제일이었어요!  아직 똥손이라.. 아주 소심하게 찍어바르고 있긴 한데, 내츄럴한 메이크업에 건강하게 잘 어울리는 제품이에요!저는 피부가 예민한 편인데, 아직 트러블은 없구요 지속력은 물론 조금 떨어지지만, 그럼에도 촉촉한 반짝임이 피부에 자연스럽게 남아있습니다!올해 산 색조브랜드 중 제일로 마음에 들어오:)또 이런 재미난 제품 많이 개발해주세요!고민은 배송만 늦춥니다!테잌 마 머니!🎉💸💸💸💸", 아주 좋아요,0,0,0
장향*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/37/image1/thumbnail_c1828cf4f83c423c.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/37/image1/thumbnail_c1828cf4f83c423c.jpg']",건조한 피부라 색도 너무 고급스럽고 맘에 들어요, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족얇게 발색이 되서 너무 좋아요! 여러번 덧발라도 과하지 않아요(2020-06-25 16:26:25 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/51/image1/thumbnail_2c11dfdcf34e21b0.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/51/image1/thumbnail_2c11dfdcf34e21b0.jpg']",젛아요 촉촉하고 제가피부만 더좋았으면 이쁠거같아요!(2020-06-21 18:21:16 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이선*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image1/thumbnail_7ed9c58182e16703.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image2/thumbnail_0f424bf6235070c5.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image3/thumbnail_fdc4057f0d296c80.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image1/thumbnail_7ed9c58182e16703.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image2/thumbnail_0f424bf6235070c5.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/84/45/image3/thumbnail_fdc4057f0d296c80.jpg']",부담스럽지않고 생기있어  보여서 넘좋아요한개는 여동생 선물줬는데 생깔별로 다사고 싶다네요저도 추가로 다른색 주문하고픈데 어떤걸 사야할지 고민이네용~~넘 맘에들어용~~, 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/83/94/image1/thumbnail_fb185fa7c5a74809.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/83/94/image1/thumbnail_fb185fa7c5a74809.jpg']",완전 촉촉 좋은데요? 색감두 이쁘구 총세개구입했어요 근데 눈에 들어가서 엄청 시려웠어요 ㅠㅠ 녹아가지구 눈에 들어갔던듯(2020-06-18 10:46:03 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족파부가 까만편이라 이색이 맞네요.. 한듯안한듯...(2020-06-16 17:01:26 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족너무너무좋아요!?!(2020-06-14 18:57:27 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/82/26/image1/thumbnail_39418f22c1a373ff.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/82/26/image1/thumbnail_39418f22c1a373ff.jpg']",발색이 연해서 손으로 톡톡 문질르지 않아도 돼서 넘 좋네요~ 다른색도 구매하고 싶어요!(2020-06-14 23:32:03 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/82/07/image1/thumbnail_29524051f4d0a3a0.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/82/07/image1/thumbnail_29524051f4d0a3a0.jpg']",최근에 산것중 제일 자주 바릅니다 바르면 색이 많이 올라오지 않아요(2020-06-13 12:09:00 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족너무 마음에 들어서 두개 구매했어요(2020-06-13 06:33:14 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족너무 마음에 들어서 하나 더 구매했어요(2020-06-13 06:32:53 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,트루 디멘션 래디언스 밤 다운 레이,[],만족자연스러운 물광 느낌이에요♡(2020-06-12 23:21:44 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
